x0,y0,z0,visibility0,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32
0.5253905057907104,0.37164270877838135,-0.36623668670654297,0.9999951124191284,0.5284391045570374,0.36034029722213745,-0.36074814200401306,0.9999748468399048,0.5298570990562439,0.35933369398117065,-0.360746830701828,0.999972939491272,0.5311645269393921,0.35800081491470337,-0.36080411076545715,0.9999679327011108,0.5235377550125122,0.35874271392822266,-0.3706323504447937,0.9999878406524658,0.5210304856300354,0.3566398024559021,-0.37072885036468506,0.9999887943267822,0.5181952118873596,0.35427382588386536,-0.37075409293174744,0.999988317489624,0.530025839805603,0.3493618667125702,-0.27471187710762024,0.9999305009841919,0.5091731548309326,0.3439164161682129,-0.3204897940158844,0.9999916553497314,0.5251548290252686,0.37943077087402344,-0.3279458284378052,0.999991774559021,0.5185596942901611,0.3782880902290344,-0.34154948592185974,0.9999974966049194,0.5414766669273376,0.38821497559547424,-0.15919628739356995,0.9999953508377075,0.4691814184188843,0.3950499892234802,-0.24440988898277283,0.9999994039535522,0.546606183052063,0.4679408073425293,-0.06886609643697739,0.9828242063522339,0.4499751329421997,0.485238641500473,-0.21943047642707825,0.998849630355835,0.5556126236915588,0.5376014113426208,-0.1007496640086174,0.9658516645431519,0.4591315984725952,0.5575531721115112,-0.26002612709999084,0.9922339916229248,0.5605782270431519,0.5584866404533386,-0.11182507127523422,0.9171386957168579,0.4581022262573242,0.5826402902603149,-0.280653178691864,0.9781801700592041,0.5588820576667786,0.5564362406730652,-0.13378702104091644,0.9245563745498657,0.46542221307754517,0.5803128480911255,-0.29926517605781555,0.9790610671043396,0.5564991235733032,0.5499091148376465,-0.10964619368314743,0.9149983525276184,0.46748968958854675,0.5717923641204834,-0.266409307718277,0.9686144590377808,0.5173130631446838,0.5398768782615662,0.026870889589190483,0.9996148347854614,0.47735634446144104,0.5431708097457886,-0.026893537491559982,0.9999163150787354,0.5477084517478943,0.6461263298988342,0.06630351394414902,0.9741677045822144,0.4687747657299042,0.6617476940155029,-0.10639195144176483,0.9941036105155945,0.5735626220703125,0.7560710906982422,0.17833103239536285,0.9787793755531311,0.45274707674980164,0.787643551826477,-0.05552772060036659,0.9908004403114319,0.5670373439788818,0.7770017981529236,0.18532869219779968,0.894339919090271,0.4481998085975647,0.8051430583000183,-0.05540246143937111,0.8654651045799255,0.5912606716156006,0.7939492464065552,0.11676117777824402,0.9652429819107056,0.4644283056259155,0.837024450302124,-0.16087359189987183,0.978985071182251
0.5276257395744324,0.371366411447525,-0.32585689425468445,0.9999949932098389,0.5307624340057373,0.35970500111579895,-0.3205958604812622,0.9999754428863525,0.5323879718780518,0.35881248116493225,-0.32059577107429504,0.9999736547470093,0.5338653922080994,0.35757410526275635,-0.3206278085708618,0.9999687671661377,0.5249837636947632,0.358209490776062,-0.3298204243183136,0.9999878406524658,0.5223436951637268,0.35617542266845703,-0.32990747690200806,0.9999887347221375,0.51955646276474,0.3537338674068451,-0.3299183249473572,0.999988317489624,0.5336335301399231,0.34854361414909363,-0.2377927601337433,0.9999322891235352,0.512517511844635,0.34260740876197815,-0.280139297246933,0.9999915957450867,0.5281874537467957,0.3786117136478424,-0.2890506088733673,0.9999916553497314,0.5208820104598999,0.3769143223762512,-0.3016033172607422,0.9999974370002747,0.5453042387962341,0.39020535349845886,-0.1374666839838028,0.9999949932098389,0.4737599790096283,0.3931013345718384,-0.20636394619941711,0.9999992847442627,0.5498442053794861,0.4718427062034607,-0.0710415467619896,0.9829643368721008,0.45252078771591187,0.4826678931713104,-0.178018718957901,0.998874843120575,0.5582998991012573,0.5393345952033997,-0.13071657717227936,0.965351402759552,0.459730327129364,0.5562358498573303,-0.21831734478473663,0.9925203323364258,0.5635156035423279,0.5608329176902771,-0.1481436938047409,0.9160047769546509,0.45898374915122986,0.5813584923744202,-0.23878178000450134,0.9788321852684021,0.5616481304168701,0.5586894750595093,-0.1708347201347351,0.923714816570282,0.4656785726547241,0.5795817375183105,-0.2566756308078766,0.979742169380188,0.5587920546531677,0.5515855550765991,-0.14124570786952972,0.9138742685317993,0.4678485095500946,0.5709172487258911,-0.22473476827144623,0.9696412682533264,0.5199140310287476,0.5399715304374695,0.02414717711508274,0.9996053576469421,0.47996455430984497,0.5432022213935852,-0.02417691983282566,0.999902606010437,0.5494707226753235,0.6465383172035217,0.04168158769607544,0.9758084416389465,0.4690532088279724,0.6617491841316223,-0.06742741167545319,0.9942619204521179,0.5755583047866821,0.7569050788879395,0.12820202112197876,0.9800601601600647,0.4528850018978119,0.7860478162765503,-0.0020975018851459026,0.9910714626312256,0.570303738117218,0.7769112586975098,0.1324511021375656,0.897799551486969,0.4486192762851715,0.8038438558578491,3.571708293748088e-05,0.8650874495506287,0.5933309197425842,0.7940084934234619,0.0590495690703392,0.9671580791473389,0.4643072187900543,0.8320577144622803,-0.09746536612510681,0.9795631766319275
0.5316144227981567,0.37136659026145935,-0.33462151885032654,0.9999951124191284,0.5350614190101624,0.3595300316810608,-0.32925376296043396,0.9999766945838928,0.5368469953536987,0.3586849570274353,-0.3292514383792877,0.9999750852584839,0.538508415222168,0.35749295353889465,-0.3292860686779022,0.9999704360961914,0.5285742282867432,0.35803237557411194,-0.3366534411907196,0.9999882578849792,0.5256667733192444,0.3560212254524231,-0.3367416262626648,0.9999890923500061,0.5227190256118774,0.35355818271636963,-0.33674806356430054,0.9999887347221375,0.5387172102928162,0.34830665588378906,-0.24443461000919342,0.9999358654022217,0.5172509551048279,0.34228751063346863,-0.2779133915901184,0.9999918341636658,0.533196210861206,0.37861698865890503,-0.2970626652240753,0.9999918937683105,0.5250446796417236,0.37683963775634766,-0.30722448229789734,0.9999974966049194,0.5520741939544678,0.39290112257003784,-0.14306774735450745,0.9999949932098389,0.479889452457428,0.39200541377067566,-0.19811977446079254,0.9999992251396179,0.5571027994155884,0.47773176431655884,-0.08534615486860275,0.9836341738700867,0.4569932222366333,0.4790133535861969,-0.16596698760986328,0.9988807439804077,0.564215362071991,0.5449921488761902,-0.15071435272693634,0.965846598148346,0.4623425304889679,0.5524366497993469,-0.21173997223377228,0.9925978183746338,0.5686255693435669,0.5664056539535522,-0.16959649324417114,0.9169372916221619,0.4613203704357147,0.5777996778488159,-0.23241356015205383,0.9788993000984192,0.566353976726532,0.563616931438446,-0.19218109548091888,0.9245800375938416,0.46778604388237,0.5765830278396606,-0.251363605260849,0.9798747897148132,0.5633254647254944,0.5565745830535889,-0.16097278892993927,0.9143513441085815,0.4703901410102844,0.5673125982284546,-0.21878743171691895,0.9698948860168457,0.525066077709198,0.5415323376655579,0.02127937600016594,0.9996028542518616,0.4846874475479126,0.5432612299919128,-0.021319009363651276,0.9998987913131714,0.5538383722305298,0.6483692526817322,0.05013463273644447,0.977433979511261,0.4721137583255768,0.6617507934570312,-0.07434553653001785,0.9945127367973328,0.5782444477081299,0.7580628395080566,0.15074270963668823,0.9813295006752014,0.45305824279785156,0.7849828600883484,-0.014211775735020638,0.9914041757583618,0.5730051398277283,0.7771362662315369,0.1566394716501236,0.8998914361000061,0.4485864043235779,0.8031341433525085,-0.01263071596622467,0.8641413450241089,0.5942553877830505,0.7946759462356567,0.08513126522302628,0.9688953757286072,0.46416836977005005,0.8315700888633728,-0.11337809264659882,0.9802775979042053
0.5370305776596069,0.3715228736400604,-0.32406696677207947,0.9999952912330627,0.5406181812286377,0.35953208804130554,-0.31942397356033325,0.9999779462814331,0.5424514412879944,0.3587057590484619,-0.3194112479686737,0.9999764561653137,0.5440184473991394,0.35754406452178955,-0.31943225860595703,0.9999720454216003,0.5338363647460938,0.3580290973186493,-0.32497167587280273,0.9999887347221375,0.5308223962783813,0.356012761592865,-0.32505783438682556,0.9999895691871643,0.5277637839317322,0.3535480499267578,-0.3250584602355957,0.9999892115592957,0.5446239113807678,0.3483262360095978,-0.2377372831106186,0.9999391436576843,0.5227120518684387,0.3423052132129669,-0.2635902762413025,0.9999920725822449,0.5387316942214966,0.3788956105709076,-0.28786543011665344,0.9999921321868896,0.5304296016693115,0.37689319252967834,-0.2956307530403137,0.9999975562095642,0.5594192147254944,0.3962290287017822,-0.14093197882175446,0.9999949336051941,0.48695018887519836,0.39206263422966003,-0.18280094861984253,0.9999992251396179,0.5653201937675476,0.4796846807003021,-0.08348991721868515,0.9844889640808105,0.4640578627586365,0.47705361247062683,-0.146408811211586,0.9988903403282166,0.5703942179679871,0.5492258071899414,-0.14404259622097015,0.9668498635292053,0.46687939763069153,0.5512434244155884,-0.19154350459575653,0.9927533864974976,0.5736019015312195,0.5712372064590454,-0.16196395456790924,0.918628454208374,0.4649931490421295,0.5759744048118591,-0.21076107025146484,0.9791262745857239,0.5708482265472412,0.5684208869934082,-0.1838609278202057,0.9262228608131409,0.4709622263908386,0.5744721293449402,-0.22918173670768738,0.9801656603813171,0.5680310726165771,0.5618340373039246,-0.15375617146492004,0.9158374667167664,0.47364541888237,0.5657573342323303,-0.19830942153930664,0.9703948497772217,0.5326938033103943,0.543826162815094,0.017435021698474884,0.9995981454849243,0.4934741258621216,0.5446104407310486,-0.01749417372047901,0.9998964667320251,0.5582488775253296,0.6505088806152344,0.053545914590358734,0.9788658618927002,0.47642379999160767,0.6617870926856995,-0.06535662710666656,0.9947287440299988,0.5787662267684937,0.758570671081543,0.15636728703975677,0.9824588894844055,0.45397624373435974,0.7847874760627747,-0.011048310436308384,0.9917041659355164,0.5740625262260437,0.7769792079925537,0.16243427991867065,0.9020128846168518,0.44942906498908997,0.8027582764625549,-0.009965857490897179,0.8625391721725464,0.5947042107582092,0.7949155569076538,0.09096059203147888,0.9705246686935425,0.4635262191295624,0.8289944529533386,-0.10735683888196945,0.9808925986289978
0.5416147112846375,0.37158581614494324,-0.33224064111709595,0.9999955296516418,0.5454117059707642,0.3595333993434906,-0.32712146639823914,0.9999793767929077,0.54739910364151,0.3587193787097931,-0.3271014094352722,0.9999780058860779,0.5491017699241638,0.3575793206691742,-0.32712090015411377,0.9999738335609436,0.5382408499717712,0.35798346996307373,-0.33184435963630676,0.9999893307685852,0.5352004170417786,0.3559553027153015,-0.3319365382194519,0.9999901652336121,0.5320597887039185,0.3534713387489319,-0.3319414556026459,0.9999898076057434,0.5503731966018677,0.34844911098480225,-0.2432333379983902,0.9999431371688843,0.5279306173324585,0.34232452511787415,-0.26404663920402527,0.9999924302101135,0.5438305139541626,0.37909260392189026,-0.29539939761161804,0.9999924898147583,0.5352414846420288,0.37696897983551025,-0.3020873963832855,0.9999976754188538,0.5670255422592163,0.3993942141532898,-0.14402678608894348,0.9999947547912598,0.49367427825927734,0.3920925557613373,-0.17722490429878235,0.9999991655349731,0.5733319520950317,0.4846278429031372,-0.089059017598629,0.9854272603988647,0.47009599208831787,0.4748569130897522,-0.13985317945480347,0.9989000558853149,0.5763007998466492,0.556020975112915,-0.15168680250644684,0.9679750800132751,0.47166717052459717,0.5490111708641052,-0.191812664270401,0.9928430318832397,0.5785186886787415,0.5776835083961487,-0.17041553556919098,0.9206055402755737,0.4695810079574585,0.5730322599411011,-0.2114197164773941,0.9791033864021301,0.5755813717842102,0.5750490427017212,-0.19352324306964874,0.9280859231948853,0.4746379256248474,0.5721912980079651,-0.23036670684814453,0.9802037477493286,0.57316654920578,0.5685881972312927,-0.16169258952140808,0.9174968600273132,0.47733673453330994,0.5640187859535217,-0.19892798364162445,0.9705678224563599,0.5409867167472839,0.546555757522583,0.012960606254637241,0.9995915293693542,0.5014469623565674,0.5466480851173401,-0.013011275790631771,0.999890148639679,0.5662205219268799,0.6537984013557434,0.01955566368997097,0.9806110858917236,0.4803241789340973,0.6620837450027466,-0.06045997142791748,0.9950588345527649,0.5792554616928101,0.7602035403251648,0.13246548175811768,0.9838211536407471,0.4553329050540924,0.7843777537345886,0.014843139797449112,0.9922404885292053,0.5748531222343445,0.7775771617889404,0.13918642699718475,0.9065026044845581,0.45184317231178284,0.802492618560791,0.01776190660893917,0.8662701845169067,0.5942806601524353,0.7952601313591003,0.06071365997195244,0.9725510478019714,0.4626995027065277,0.8261548280715942,-0.0807177871465683,0.981934130191803
0.5466798543930054,0.3729112446308136,-0.34619006514549255,0.999995768070221,0.5504963994026184,0.36042869091033936,-0.34165289998054504,0.9999807476997375,0.5525339841842651,0.35966238379478455,-0.3416058123111725,0.9999794363975525,0.5543462038040161,0.35866641998291016,-0.34161674976348877,0.9999755024909973,0.5431197881698608,0.35892733931541443,-0.34145694971084595,0.9999899864196777,0.5399811863899231,0.3568864166736603,-0.3415725827217102,0.9999907612800598,0.5369901657104492,0.3544290065765381,-0.3415634334087372,0.9999904036521912,0.5553584694862366,0.3497377336025238,-0.25836801528930664,0.9999470710754395,0.5326312780380249,0.3436430096626282,-0.2775719463825226,0.9999927878379822,0.5491641163825989,0.38090813159942627,-0.3099132180213928,0.9999927282333374,0.5403052568435669,0.37856754660606384,-0.30967622995376587,0.9999977350234985,0.572592556476593,0.40178126096725464,-0.163428395986557,0.9999936819076538,0.4991973340511322,0.39277347922325134,-0.18780051171779633,0.9999991059303284,0.5803491473197937,0.48746031522750854,-0.10910327732563019,0.9863296747207642,0.47571128606796265,0.4737561047077179,-0.14998681843280792,0.9989009499549866,0.5818787217140198,0.5628225207328796,-0.16750691831111908,0.9686991572380066,0.4764036238193512,0.5483828783035278,-0.20091937482357025,0.9927513003349304,0.583304762840271,0.5848402976989746,-0.18569396436214447,0.9209268689155579,0.4743640720844269,0.5718076229095459,-0.2189655303955078,0.9784818291664124,0.5798662304878235,0.5821138620376587,-0.2087477594614029,0.928358256816864,0.47917112708091736,0.570573091506958,-0.23861393332481384,0.979653537273407,0.5778902769088745,0.5748317241668701,-0.1772303432226181,0.9173106551170349,0.4817144572734833,0.5627158880233765,-0.20822127163410187,0.9698492884635925,0.5483943819999695,0.5466464161872864,0.009337794035673141,0.9995861053466797,0.5085532069206238,0.5470213294029236,-0.009366581216454506,0.9998885989189148,0.5742263793945312,0.6542418599128723,-0.01289371307939291,0.9822194576263428,0.4842427372932434,0.6618738770484924,-0.059887129813432693,0.9953780174255371,0.5799922347068787,0.7605628371238708,0.08831573277711868,0.985024094581604,0.45851555466651917,0.7840394973754883,0.0022763388697057962,0.9927919507026672,0.5748990178108215,0.7778277397155762,0.09375210851430893,0.9130284190177917,0.4582497179508209,0.8024131655693054,0.0031791850924491882,0.8726367950439453,0.595151960849762,0.7952577471733093,0.015725942328572273,0.9744241237640381,0.456778347492218,0.8193673491477966,-0.0959373340010643,0.9829862713813782
0.5510151982307434,0.37388816475868225,-0.35311704874038696,0.9999958872795105,0.5546981692314148,0.3611496090888977,-0.3480183482170105,0.9999818801879883,0.5568637847900391,0.36034804582595825,-0.3479708135128021,0.999980628490448,0.5589238405227661,0.35938119888305664,-0.3479961156845093,0.9999769330024719,0.5471013784408569,0.3595801889896393,-0.3478234112262726,0.9999904632568359,0.5440343022346497,0.35751375555992126,-0.34793370962142944,0.9999911785125732,0.5412601232528687,0.3551870882511139,-0.3479157090187073,0.9999908208847046,0.5602096915245056,0.35072439908981323,-0.2632681429386139,0.9999508261680603,0.5369020104408264,0.3450792133808136,-0.27899840474128723,0.9999930262565613,0.5535868406295776,0.3820836544036865,-0.3163954019546509,0.9999927878379822,0.5447359085083008,0.3798975944519043,-0.3159593939781189,0.9999976754188538,0.578326940536499,0.40469446778297424,-0.16613885760307312,0.999991774559021,0.5043855309486389,0.3935798704624176,-0.1873679906129837,0.999998927116394,0.5862565636634827,0.49157798290252686,-0.11162175238132477,0.9868977069854736,0.48167672753334045,0.472121924161911,-0.14911575615406036,0.9988910555839539,0.5873274207115173,0.5666627287864685,-0.16835127770900726,0.9679865837097168,0.4802069664001465,0.5468763709068298,-0.19831615686416626,0.9925626516342163,0.5886743664741516,0.5889120101928711,-0.1858096420764923,0.9180756211280823,0.47808530926704407,0.5693197250366211,-0.21471722424030304,0.9776763916015625,0.5844193696975708,0.5861796736717224,-0.20990519225597382,0.9255800843238831,0.48228275775909424,0.5681736469268799,-0.23557204008102417,0.9789190888404846,0.5826661586761475,0.5783124566078186,-0.17850618064403534,0.913934588432312,0.4846629202365875,0.5609740018844604,-0.20619310438632965,0.9688860177993774,0.5537273287773132,0.5463725328445435,0.008600782603025436,0.9995917081832886,0.5129196047782898,0.5469802021980286,-0.008631869219243526,0.9998846054077148,0.5770012736320496,0.6537353992462158,-0.0655132383108139,0.9838037490844727,0.48829564452171326,0.6617094278335571,-0.04932110011577606,0.995720624923706,0.5802775621414185,0.7600294351577759,0.0355491042137146,0.986221969127655,0.46205487847328186,0.7825070023536682,0.01852843165397644,0.9933509826660156,0.5746532678604126,0.7769151329994202,0.040967222303152084,0.9199584722518921,0.4624757766723633,0.7998392581939697,0.01946485973894596,0.8802680969238281,0.595801055431366,0.7950233817100525,-0.04035777598619461,0.9763411283493042,0.4518272280693054,0.8181962370872498,-0.07796178758144379,0.984021008014679
0.5531107783317566,0.3747767210006714,-0.36752140522003174,0.9999958276748657,0.5571667551994324,0.3619142770767212,-0.3625778555870056,0.9999825954437256,0.5597459673881531,0.3611045777797699,-0.36254027485847473,0.9999812841415405,0.5619193315505981,0.36002621054649353,-0.3625757396221161,0.9999778270721436,0.5493150353431702,0.35996773838996887,-0.36353161931037903,0.9999906420707703,0.5465154647827148,0.3578392267227173,-0.3636302351951599,0.9999912977218628,0.543846845626831,0.3555220663547516,-0.3636191487312317,0.9999909400939941,0.5640789866447449,0.351321816444397,-0.2789935767650604,0.9999538660049438,0.5394670367240906,0.34581613540649414,-0.2822834551334381,0.9999929070472717,0.5557708144187927,0.3829430341720581,-0.3312382400035858,0.9999926090240479,0.5472515821456909,0.3809407949447632,-0.3325885534286499,0.9999974370002747,0.5832584500312805,0.4066469371318817,-0.18257853388786316,0.9999898076057434,0.5090584754943848,0.3937147557735443,-0.19218532741069794,0.9999986886978149,0.5913989543914795,0.4953555166721344,-0.13304035365581512,0.9875456690788269,0.486690878868103,0.47096094489097595,-0.1509501039981842,0.9988322854042053,0.5921182632446289,0.56925368309021,-0.1864926964044571,0.967653214931488,0.48468679189682007,0.5466381907463074,-0.20043037831783295,0.9924051761627197,0.5928929448127747,0.5921357274055481,-0.20448321104049683,0.9168011546134949,0.48194974660873413,0.5690012574195862,-0.21688038110733032,0.9771418571472168,0.5887539386749268,0.5885871648788452,-0.22894546389579773,0.9242572784423828,0.48568832874298096,0.5679664611816406,-0.23919297754764557,0.9784600734710693,0.5872789025306702,0.5803924202919006,-0.1967228204011917,0.9121755361557007,0.4881379008293152,0.5608912706375122,-0.20906083285808563,0.9683980345726013,0.558269739151001,0.5461817979812622,0.006097474601119757,0.9995983242988586,0.5169644951820374,0.5458272099494934,-0.0061107901856303215,0.9998781681060791,0.5781949758529663,0.6534821391105652,-0.08216001093387604,0.9852297306060791,0.4934948682785034,0.6593320965766907,-0.05156785249710083,0.996003270149231,0.5800396203994751,0.759947657585144,0.007774583995342255,0.9873247146606445,0.4661313593387604,0.7797868847846985,0.011154519394040108,0.9938496947288513,0.5744110345840454,0.7769138216972351,0.011560561135411263,0.9258618950843811,0.4696348011493683,0.7986177802085876,0.011315105482935905,0.8880242705345154,0.595702588558197,0.7949717044830322,-0.07495228946208954,0.9781458377838135,0.4517647922039032,0.8157300353050232,-0.0861392542719841,0.9850389957427979
0.5551599860191345,0.37605902552604675,-0.38812869787216187,0.9999954700469971,0.5591598749160767,0.36318889260292053,-0.3836733400821686,0.9999822974205017,0.5616456866264343,0.36241069436073303,-0.3836483359336853,0.9999808669090271,0.5641233921051025,0.36126044392585754,-0.3837008774280548,0.9999775886535645,0.5515363812446594,0.36103788018226624,-0.3849787712097168,0.9999903440475464,0.548805296421051,0.3587939441204071,-0.38508039712905884,0.9999908208847046,0.5460712909698486,0.35638174414634705,-0.38507992029190063,0.9999906420707703,0.56655353307724,0.352623850107193,-0.30028587579727173,0.9999545812606812,0.5414331555366516,0.347262978553772,-0.30552494525909424,0.999992311000824,0.5578382611274719,0.38413479924201965,-0.3515791893005371,0.9999916553497314,0.5497735142707825,0.3825177848339081,-0.3535168766975403,0.9999969005584717,0.5868113040924072,0.4082837402820587,-0.19971734285354614,0.9999867081642151,0.5122225880622864,0.39386969804763794,-0.20156340301036835,0.9999983906745911,0.594994306564331,0.497298002243042,-0.15267404913902283,0.9882164597511292,0.49027490615844727,0.4713340699672699,-0.15821179747581482,0.9987438917160034,0.5957831740379333,0.5717335343360901,-0.2042481005191803,0.9676112532615662,0.49043551087379456,0.5469632744789124,-0.20642921328544617,0.9922064542770386,0.5970312356948853,0.5947428941726685,-0.22240814566612244,0.9158867001533508,0.4877314269542694,0.5697184801101685,-0.22041939198970795,0.9764611721038818,0.5930699110031128,0.5915026664733887,-0.24636632204055786,0.9233092069625854,0.4918329119682312,0.5685728788375854,-0.24797874689102173,0.9778663516044617,0.5914615988731384,0.5830584764480591,-0.21420066058635712,0.9107210040092468,0.49428918957710266,0.561299204826355,-0.21727079153060913,0.9676975607872009,0.5604007244110107,0.5451356768608093,0.005383858922868967,0.999600887298584,0.5200717449188232,0.5423905253410339,-0.005381667520850897,0.9998757243156433,0.5782899856567383,0.6521954536437988,-0.05868145078420639,0.9862883687019348,0.4989722669124603,0.6534919142723083,-0.059535522013902664,0.9961219429969788,0.5803468823432922,0.7603775858879089,0.019879138097167015,0.9881099462509155,0.474086731672287,0.779090404510498,-0.0005766969989053905,0.9942047595977783,0.574616014957428,0.7785747051239014,0.022245751693844795,0.9300584197044373,0.47811517119407654,0.7988181710243225,-0.0037272078916430473,0.8939107656478882,0.5956607460975647,0.7950515747070312,-0.06475434452295303,0.9793617129325867,0.452301949262619,0.8137176036834717,-0.10409465432167053,0.9857650995254517
0.5573117733001709,0.3789658844470978,-0.39117231965065,0.9999952912330627,0.5613460540771484,0.3659776449203491,-0.3856284022331238,0.9999822974205017,0.5638620257377625,0.36491698026657104,-0.38560670614242554,0.9999808073043823,0.5661629438400269,0.36356842517852783,-0.3856632113456726,0.9999775290489197,0.5539148449897766,0.3641529083251953,-0.38738349080085754,0.9999901652336121,0.551172137260437,0.36184999346733093,-0.38748323917388916,0.9999905824661255,0.5484451651573181,0.3593056797981262,-0.38748738169670105,0.9999904632568359,0.5683106780052185,0.35495954751968384,-0.2997019588947296,0.9999551773071289,0.5433451533317566,0.3509142994880676,-0.3079002797603607,0.9999921321868896,0.5597319006919861,0.38647139072418213,-0.35391566157341003,0.9999910593032837,0.5521296858787537,0.38530340790748596,-0.35650789737701416,0.999996542930603,0.5890403985977173,0.4107055366039276,-0.19392268359661102,0.999984622001648,0.5143519639968872,0.3945712149143219,-0.2096884399652481,0.9999982118606567,0.5984227061271667,0.4999341666698456,-0.14808014035224915,0.9887513518333435,0.49374353885650635,0.4714222550392151,-0.17531388998031616,0.9987348914146423,0.5992802381515503,0.5727909803390503,-0.2061627060174942,0.9680557250976562,0.4948268532752991,0.5472396016120911,-0.2321936935186386,0.9923896193504333,0.6010488271713257,0.5964449048042297,-0.22477228939533234,0.9164087772369385,0.492387592792511,0.5701805353164673,-0.2521476149559021,0.9769139289855957,0.5967538356781006,0.5934958457946777,-0.24897891283035278,0.9237287640571594,0.4971007704734802,0.5689708590507507,-0.27406734228134155,0.9782935380935669,0.59489905834198,0.5850434899330139,-0.21671299636363983,0.9111013412475586,0.49979525804519653,0.5615305304527283,-0.24120105803012848,0.9683393836021423,0.5609280467033386,0.5420445203781128,0.006832512095570564,0.9996135830879211,0.5213037133216858,0.5372666716575623,-0.00682991836220026,0.9998787045478821,0.578680157661438,0.6495125889778137,-0.0620177797973156,0.9869692325592041,0.502973735332489,0.647199809551239,-0.08944471180438995,0.9962277412414551,0.5803419351577759,0.7602377533912659,0.015391007997095585,0.9885984659194946,0.4838280975818634,0.7754954695701599,-0.02991867996752262,0.9944471716880798,0.5744562745094299,0.7786626219749451,0.017648471519351006,0.9336901903152466,0.4862828254699707,0.7956066131591797,-0.0304116178303957,0.8980129957199097,0.5955609083175659,0.7943620085716248,-0.07139752060174942,0.980024516582489,0.46899473667144775,0.8109704852104187,-0.1342858374118805,0.9862037897109985
